time_decimal_year,AI2027-SC,AIR-5x,AIR-25x,AIR-250x,AIR-2000x,AIR-10000x,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill,STRAT-AI,TED-AI,ASI
0.083333,0.1675393001,0.2480334075,0.2129794920,0.1225792868,0.1373196124,0.1234916541,0.2239557167,0.1174953941,0.1174953941,0.1300118852,0.0839094297
0.166667,0.2056040825,0.2885369653,0.2511807623,0.1456819881,0.1652430720,0.1489803190,0.2552259708,0.1437588442,0.1437588442,0.1648075743,0.1023008334
0.250000,0.2284167600,0.3089181655,0.2709923722,0.1593319431,0.1798080687,0.1633699022,0.2710778062,0.1591905145,0.1591905145,0.1856179527,0.1134586635
0.333333,0.2428758555,0.3188785180,0.2805782703,0.1678579069,0.1869985533,0.1715364911,0.2789017584,0.1684889357,0.1684889357,0.1977508874,0.1204820258
0.416667,0.2518562667,0.3223549993,0.2835717659,0.1730263505,0.1894743987,0.1756010444,0.2817032458,0.1737103695,0.1737103695,0.2038014282,0.1247063868
0.500000,0.2569490814,0.3214728652,0.2820963509,0.1758048210,0.1887740714,0.1767796110,0.2811116317,0.1760443156,0.1760443156,0.2054329720,0.1269048841
0.583333,0.2591664261,0.3175515734,0.2775502685,0.1768074873,0.1858985797,0.1758669871,0.2781430143,0.1762751842,0.1762751842,0.2038286954,0.1275910379
0.666667,0.2592065430,0.3114795321,0.2709107596,0.1764598805,0.1815401510,0.1734221333,0.2734842332,0.1749589520,0.1749589520,0.1998698195,0.1271322669
0.750000,0.2575766898,0.3038862441,0.2628823293,0.1750739316,0.1761936673,0.1698560413,0.2676234936,0.1725069210,0.1725069210,0.1942275062,0.1258031606
0.833333,0.2546584667,0.2952329636,0.2539807133,0.1728871365,0.1702192864,0.1654795638,0.2609193312,0.1692314337,0.1692314337,0.1874187735,0.1238145151
0.916667,0.2507460717,0.2858653011,0.2445855852,0.1700850866,0.1638812648,0.1605321349,0.2536407658,0.1653734588,0.1653734588,0.1798440334,0.1213309417
1.000000,0.2460703751,0.2760460403,0.2349760695,0.1668154278,0.1573737482,0.1552003098,0.2459924493,0.1611205276,0.1611205276,0.1718137771,0.1184824152
1.083333,0.2408149256,0.2659767838,0.2253558624,0.1631970329,0.1508387597,0.1496304104,0.2381313222,0.1566190886,0.1566190886,0.1635682158,0.1153722971
1.166667,0.2351270606,0.2558128712,0.2158715959,0.1593263281,0.1443791836,0.1439375242,0.2301781437,0.1519834048,0.1519834048,0.1552920823,0.1120831525
1.250000,0.2291258845,0.2456740282,0.2066265656,0.1552818391,0.1380683604,0.1382121220,0.2222257591,0.1473021938,0.1473021938,0.1471259908,0.1086811006
1.333333,0.2229081579,0.2356521881,0.1976911441,0.1511275727,0.1319572931,0.1325250555,0.2143452002,0.1426437207,0.1426437207,0.1391752965,0.1052191432
1.416667,0.2165527414,0.2258173702,0.1891107573,0.1469156110,0.1260801153,0.1269314076,0.2065902920,0.1380597923,0.1380597923,0.1315171039,0.1017397526
1.500000,0.2101240127,0.2162221840,0.1809120278,0.1426881508,0.1204582658,0.1214735102,0.1990012006,0.1335889409,0.1335889409,0.1242058840,0.0982769084
1.583333,0.2036745322,0.2069053343,0.1731075226,0.1384791441,0.1151036847,0.1161833391,0.1916072074,0.1292589956,0.1292589956,0.1172780233,0.0948577126
1.666667,0.1972471519,0.1978943850,0.1656994249,0.1343156404,0.1100212603,0.1110844366,0.1844289085,0.1250891786,0.1250891786,0.1107555381,0.0915036779
1.750000,0.1908767005,0.1892079610,0.1586823724,0.1302189022,0.1052107001,0.1061934667,0.1774799749,0.1210918240,0.1210918240,0.1046491205,0.0882317596
1.833333,0.1845913435,0.1808575185,0.1520456468,0.1262053413,0.1006679551,0.1015214832,0.1707685740,0.1172737937,0.1172737937,0.0989606401,0.0850551835
1.916667,0.1784136910,0.1728487780,0.1457748566,0.1222873132,0.0963862992,0.0970749692,0.1642985244,0.1136376457,0.1136376457,0.0936851936,0.0819841121
2.000000,0.1723617053,0.1651828911,0.1398532235,0.1184737942,0.0923571415,0.0928566930,0.1580702383,0.1101825968,0.1101825968,0.0888127760,0.0790261811
2.083333,0.1664494504,0.1578573948,0.1342625612,0.1147709611,0.0885706333,0.0888664164,0.1520814912,0.1069053162,0.1069053162,0.0843296308,0.0761869318
2.166667,0.1606877152,0.1508669936,0.1289840104,0.1111826882,0.0850161178,0.0851014817,0.1463280534,0.1038005761,0.1038005761,0.0802193307,0.0734701614
2.250000,0.1550845330,0.1442042027,0.1239985869,0.1077109742,0.0816824605,0.0815573008,0.1408042058,0.1008617825,0.1008617825,0.0764636303,0.0708782062
2.333333,0.1496456185,0.1378598776,0.1192875826,0.1043563077,0.0785582891,0.0782277622,0.1355031601,0.0980814057,0.0980814057,0.0730431296,0.0684121729
2.416667,0.1443747359,0.1318236488,0.1148328518,0.1011179791,0.0756321668,0.0751055721,0.1304174014,0.0954513263,0.0954513263,0.0699377811,0.0660721276
2.500000,0.1392740108,0.1260842800,0.1106170102,0.0979943470,0.0728927174,0.0721825386,0.1255389632,0.0929631102,0.0929631102,0.0671272721,0.0638572525
2.583333,0.1343441952,0.1206299609,0.1066235648,0.0949830627,0.0703287139,0.0694498104,0.1208596484,0.0906082240,0.0906082240,0.0645913053,0.0617659753
2.666667,0.1295848938,0.1154485468,0.1028369925,0.0920812590,0.0679291431,0.0668980767,0.1163712030,0.0883782017,0.0883782017,0.0623098042,0.0597960803
2.750000,0.1249947570,0.1105277530,0.0992427778,0.0892857082,0.0656832531,0.0645177349,0.1120654522,0.0862647697,0.0862647697,0.0602630591,0.0579448015
2.833333,0.1205716471,0.1058553124,0.0958274219,0.0865929514,0.0635805893,0.0622990300,0.1079344036,0.0842599384,0.0842599384,0.0584318317,0.0562089049
2.916667,0.1163127808,0.1014191000,0.0925784276,0.0839994046,0.0616110223,0.0602321726,0.1039703235,0.0823560673,0.0823560673,0.0567974298,0.0545847601
3.000000,0.1122148512,0.0972072329,0.0894842697,0.0815014432,0.0597647726,0.0583074358,0.1001657910,0.0805459064,0.0805459064,0.0553417635,0.0530684050
3.083333,0.1082741334,0.0932081468,0.0865343525,0.0790954686,0.0580324310,0.0565152366,0.0965137348,0.0788226217,0.0788226217,0.0540473881,0.0516556035
3.166667,0.1044865757,0.0894106546,0.0837189598,0.0767779592,0.0564049774,0.0548462026,0.0930074536,0.0771798060,0.0771798060,0.0528975415,0.0503418992
3.250000,0.1008478768,0.0858039893,0.0810292004,0.0745455082,0.0548737989,0.0532912266,0.0896406257,0.0756114790,0.0756114790,0.0518761771,0.0491226641
3.333333,0.0973535536,0.0823778343,0.0784569498,0.0723948497,0.0534307052,0.0518415107,0.0864073089,0.0741120803,0.0741120803,0.0509679953,0.0479931441
3.416667,0.0939989982,0.0791223424,0.0759947921,0.0703228758,0.0520679440,0.0504886014,0.0833019325,0.0726764558,0.0726764558,0.0501584744,0.0469485014
3.500000,0.0907795274,0.0760281465,0.0736359615,0.0683266460,0.0507782131,0.0492244166,0.0803192846,0.0712998407,0.0712998407,0.0494338997,0.0459838537
3.583333,0.0876904240,0.0730863629,0.0713742857,0.0664033899,0.0495546712,0.0480412660,0.0774544942,0.0699778393,0.0699778393,0.0487813918,0.0450943102
3.666667,0.0847269728,0.0702885885,0.0692041309,0.0645505053,0.0483909462,0.0469318654,0.0747030112,0.0687064041,0.0687064041,0.0481889306,0.0442750054
3.750000,0.0818844899,0.0676268930,0.0671203509,0.0627655521,0.0472811400,0.0458893457,0.0720605844,0.0674818137,0.0674818137,0.0476453775,0.0435211300
3.833333,0.0791583481,0.0650938080,0.0651182373,0.0610462434,0.0462198306,0.0449072577,0.0695232378,0.0663006510,0.0663006510,0.0471404906,0.0428279584
3.916667,0.0765439967,0.0626823126,0.0631934754,0.0593904345,0.0452020705,0.0439795720,0.0670872476,0.0651597817,0.0651597817,0.0466649351,0.0421908740
4.000000,0.0740369790,0.0603858164,0.0613421017,0.0577961104,0.0442233817,0.0431006766,0.0647491187,0.0640563342,0.0640563342,0.0462102866,0.0416053920
4.083333,0.0716329453,0.0581981416,0.0595604665,0.0562613730,0.0432797474,0.0422653709,0.0625055616,0.0629876798,0.0629876798,0.0457690276,0.0410671780
4.166667,0.0693276632,0.0561135036,0.0578451986,0.0547844272,0.0423676002,0.0414688567,0.0603534713,0.0619514151,0.0619514151,0.0453345355,0.0405720660
4.250000,0.0671170262,0.0541264901,0.0561931751,0.0533635681,0.0414838067,0.0407067280,0.0582899058,0.0609453442,0.0609453442,0.0449010647,0.0401160712
4.333333,0.0649970588,0.0522320411,0.0546014931,0.0519971678,0.0406256495,0.0399749580,0.0563120675,0.0599674637,0.0599674637,0.0444637202,0.0396954026
4.416667,0.0629639208,0.0504254278,0.0530674452,0.0506836634,0.0397908064,0.0392698852,0.0544172847,0.0590159477,0.0590159477,0.0440184253,0.0393064710
4.500000,0.0610139093,0.0487022317,0.0515884983,0.0494215462,0.0389773275,0.0385881977,0.0526029959,0.0580891345,0.0580891345,0.0435618831,0.0389458961
4.583333,0.0591434596,0.0470583245,0.0501622741,0.0482093509,0.0381836095,0.0379269170,0.0508667340,0.0571855145,0.0571855145,0.0430915323,0.0386105102
4.666667,0.0573491449,0.0454898483,0.0487865334,0.0470456473,0.0374083697,0.0372833808,0.0492061140,0.0563037178,0.0563037178,0.0426054997,0.0382973603
4.750000,0.0556276747,0.0439931959,0.0474591616,0.0459290318,0.0366506177,0.0366552251,0.0476188201,0.0554425047,0.0554425047,0.0421025481,0.0380037085
4.833333,0.0539758930,0.0425649927,0.0461781568,0.0448581213,0.0359096276,0.0360403667,0.0461025959,0.0546007546,0.0546007546,0.0415820224,0.0377270294
4.916667,0.0523907751,0.0412020784,0.0449416199,0.0438315474,0.0351849086,0.0354369845,0.0446552351,0.0537774574,0.0537774574,0.0410437941,0.0374650073
5.000000,0.0508694245,0.0399014907,0.0437477458,0.0428479523,0.0344761769,0.0348435017,0.0432745736,0.0529717045,0.0529717045,0.0404882046,0.0372155311
5.083333,0.0494090690,0.0386604486,0.0425948163,0.0419059854,0.0337833273,0.0342585680,0.0419584828,0.0521826805,0.0521826805,0.0399160093,0.0369766878
5.166667,0.0480070565,0.0374763377,0.0414811945,0.0410043010,0.0331064059,0.0336810415,0.0407048644,0.0514096553,0.0514096553,0.0393283219,0.0367467554
5.250000,0.0466608509,0.0363466961,0.0404053195,0.0401415568,0.0324455840,0.0331099722,0.0395116456,0.0506519763,0.0506519763,0.0387265609,0.0365241944
5.333333,0.0453680273,0.0352692004,0.0393657026,0.0393164138,0.0318011329,0.0325445846,0.0383767757,0.0499090618,0.0499090618,0.0381123975,0.0363076391
5.416667,0.0441262679,0.0342416543,0.0383609242,0.0385275360,0.0311734005,0.0319842622,0.0372982236,0.0491803937,0.0491803937,0.0374877062,0.0360958876
5.500000,0.0429333572,0.0332619766,0.0373896306,0.0377735914,0.0305627896,0.0314285316,0.0362739756,0.0484655107,0.0484655107,0.0368545187,0.0358878918
5.583333,0.0417871773,0.0323281906,0.0364505321,0.0370532533,0.0299697383,0.0308770483,0.0353020343,0.0477640025,0.0477640025,0.0362149802,0.0356827473
5.666667,0.0406857039,0.0314384147,0.0355424009,0.0363652021,0.0293947010,0.0303295824,0.0343804183,0.0470755033,0.0470755033,0.0355713100,0.0354796821
5.750000,0.0396270016,0.0305908534,0.0346640695,0.0357081273,0.0288381335,0.0297860057,0.0335071619,0.0463996863,0.0463996863,0.0349257644,0.0352780468
5.833333,0.0386092199,0.0297837890,0.0338144288,0.0350807298,0.0283004775,0.0292462792,0.0326803155,0.0457362579,0.0457362579,0.0342806041,0.0350773035
5.916667,0.0376305890,0.0290155748,0.0329924271,0.0344817247,0.0277821493,0.0287104418,0.0318979468,0.0450849527,0.0450849527,0.0336380647,0.0348770157
