time_decimal_year,AC,AI2027-SC,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill
2094.847897,0.0675575205,0.0929920402,0.0942536611,0.1565675791
2094.935553,0.0674009029,0.0927377257,0.0939823077,0.1561278785
2095.023208,0.0672444763,0.0924843958,0.0937118538,0.1556901280
2095.110864,0.0670882386,0.0922320455,0.0934422964,0.1552543180
2095.198519,0.0669321877,0.0919806700,0.0931736327,0.1548204390
2095.286175,0.0667763218,0.0917302644,0.0929058599,0.1543884815
2095.373830,0.0666206392,0.0914808240,0.0926389751,0.1539584360
2095.461486,0.0664651383,0.0912323441,0.0923729758,0.1535302931
2095.549142,0.0663098176,0.0909848200,0.0921078591,0.1531040435
2095.636797,0.0661546759,0.0907382472,0.0918436224,0.1526796777
2095.724453,0.0659997122,0.0904926211,0.0915802631,0.1522572146
2095.812108,0.0658449253,0.0902479373,0.0913177785,0.1518366475
2095.899764,0.0656903147,0.0900041913,0.0910561662,0.1514179356
2095.987419,0.0655358794,0.0897613788,0.0907954236,0.1510010697
2096.075075,0.0653816190,0.0895194956,0.0905355483,0.1505860406
2096.162731,0.0652275332,0.0892785373,0.0902765377,0.1501728390
2096.250386,0.0650736215,0.0890384999,0.0900183895,0.1497614557
2096.338042,0.0649198840,0.0887993791,0.0897611012,0.1493518817
2096.425697,0.0647663205,0.0885611710,0.0895046705,0.1489441077
2096.513353,0.0646129313,0.0883238716,0.0892490950,0.1485381247
2096.601008,0.0644597165,0.0880874769,0.0889943725,0.1481339236
2096.688664,0.0643066765,0.0878519830,0.0887405006,0.1477314954
2096.776320,0.0641538119,0.0876173860,0.0884874771,0.1473308310
2096.863975,0.0640011232,0.0873836823,0.0882352998,0.1469319215
2096.951631,0.0638486112,0.0871508681,0.0879839664,0.1465347579
2097.039286,0.0636962766,0.0869189396,0.0877334747,0.1461393313
2097.126942,0.0635441205,0.0866878934,0.0874838226,0.1457456327
2097.214597,0.0633921439,0.0864577258,0.0872350080,0.1453536534
2097.302253,0.0632403480,0.0862284334,0.0869870286,0.1449633844
2097.389909,0.0630887339,0.0860000126,0.0867398824,0.1445748169
2097.477564,0.0629373032,0.0857724601,0.0864935674,0.1441879422
